Plasmids	locus_tag	protein_id	E-value_1	E-value_2
CP001188.1	BCG9842_A0027	ACK98785.1	0.0048	0.0061
CP001188.1	BCG9842_A0027	ACK98785.1	0.02	0.023
CP001188.1	BCG9842_A0027	ACK98785.1	0.038	0.041
CP001187.1	BCG9842_0173	ACK98625.1	0.024	0.031
CP001187.1	BCG9842_0013	ACK98458.1	0.81	0.87
CP001187.1	BCG9842_0083	ACK98670.1	5.7	7.1
CP001187.1	BCG9842_0175	ACK98509.1	0.12	0.2
CP001187.1	BCG9842_0173	ACK98625.1	1.1e-06	1.1e-06
CP001187.1	BCG9842_0175	ACK98509.1	6.9e-13	6.9e-13
CP001187.1	BCG9842_0013	ACK98458.1	0.49	0.53
CP001187.1	BCG9842_0175	ACK98509.1	0.004	0.004
CP001187.1	BCG9842_0175	ACK98509.1	3.6e-17	3.6e-17
CP001284.1	BCAH820_A0003	ACK92632.1	0.016	0.018
LYVD01000047.1	A9L49_30955	OBW84932.1	9.2	10
LYVD01000047.1	A9L49_30485	OBW84851.1	0.45	0.52
LYVD01000047.1	A9L49_30080	OBW84778.1	3.5	2
LYVD01000047.1	A9L49_30485	OBW84851.1	5.6	6.2
LYVD01000047.1	A9L49_30460	OBW84846.1	0.004	0.0059
LYVD01000047.1	A9L49_30305	OBW84817.1	0.088	0.13
LYVD01000047.1	A9L49_30485	OBW84851.1	7.3	9.9
LYVD01000047.1	A9L49_30485	OBW84851.1	1.2	1.4
LYVD01000047.1	A9L49_30485	OBW84851.1	0.6	0.7
LYVD01000047.1	A9L49_30305	OBW84817.1	1.2	1.6
LYVD01000047.1	A9L49_30510	OBW84855.1	3.3	3.6
LYVD01000047.1	A9L49_30485	OBW84851.1	1.8	2.2
LYVD01000047.1	A9L49_30485	OBW84851.1	0.13	0.16
LYVD01000047.1	A9L49_30460	OBW84846.1	4.6e-06	4.6e-06
LYVD01000047.1	A9L49_30305	OBW84817.1	7.1	10
LYVD01000047.1	A9L49_30395	OBW84834.1	4.4	4.8
CP015730.1	DA68_27395	ANE89407.1	0.0018	0.0025
CP015730.1	DA68_27405	ANE89409.1	1.1	1.3
CP015730.1	DA68_27395	ANE89407.1	0.019	0.025
CP015730.1	DA68_27405	ANE89409.1	3.2	3.5
CP015730.1	DA68_26800	ANE89293.1	1.9	1.7
CP015730.1	DA68_27735	ANE89473.1	0.53	0.67
CP015729.1	DA68_28240	ANE89266.1	0.034	0.039
JPYN01000058.1	IY08_28990	KGT40618.1	0.03	0.043
JPYN01000058.1	IY08_29040	KGT40625.1	5.2e-07	6.5e-07
JPYN01000058.1	IY08_28990	KGT40618.1	2.5e-06	2.5e-06
JPYN01000058.1	IY08_29015	KGT40620.1	2.3	2.7
JPYN01000058.1	IY08_28915	KGT40609.1	9.4	10
FR675941.1	pLVP1401_07	CBW44158.1	0.59	0.66
ABDA02000035.1	BCAH1134_C0698	EDZ49101.1	0.03	0.043
ABDA02000035.1	BCAH1134_C0275	EDZ49156.1	0.23	0.35
ABDA02000035.1	BCAH1134_C0535	EDZ49131.1	1.3	1.5
ABDA02000035.1	BCAH1134_C0520	EDZ49142.1	0.0017	0.002
ABDA02000035.1	BCAH1134_C0520	EDZ49142.1	1.1	1.8
ABDA02000035.1	BCAH1134_C0683	EDZ49081.1	5.2e-07	6.5e-07
ABDA02000035.1	BCAH1134_C0698	EDZ49101.1	2.5e-06	2.5e-06
ABDA02000035.1	BCAH1134_C0754	EDZ49320.1	0.95	1.7
ABDA02000035.1	BCAH1134_C0693	EDZ49317.1	2.3	2.7
ABDA02000035.1	BCAH1134_C0727	EDZ49166.1	2.5	2.7
AAEK01000036.1	BCE_G9241_pBCXO1_0105	EAL12806.1	0.33	0.47
AAEK01000036.1	BCE_G9241_pBCXO1_0105	EAL12806.1	0.18	0.0083
AAEK01000036.1	BCE_G9241_pBCXO1_0105	EAL12806.1	1.3	7.3
AAEK01000036.1	BCE_G9241_pBCXO1_0105	EAL12806.1	0.16	0.23
AAEK01000036.1	BCE_G9241_pBCXO1_0105	EAL12806.1	0.00047	0.00062
AAEK01000036.1	BCE_G9241_pBCXO1_0105	EAL12806.1	0.0055	0.0055
AAEK01000036.1	BCE_G9241_pBCXO1_0105	EAL12806.1	2.1	0.85
AAEK01000036.1	BCE_G9241_pBCXO1_0105	EAL12806.1	1.1	4.5
AAEK01000036.1	BCE_G9241_pBCXO1_0105	EAL12806.1	8.4	3.8
AAEK01000036.1	BCE_G9241_pBCXO1_0105	EAL12806.1	0.0018	0.0018
AAEK01000036.1	BCE_G9241_pBCXO1_0094	EAL12795.1	9e-07	9e-07
AAEK01000038.1	BCE_G9241_pBCXO1_0061	EAL12714.1	9.6	21
NZ_CP042875.1	FRY47_RS00370	WP_168455134.1	1.9	1.9
NZ_CP042875.1	FRY47_RS00700	WP_168455156.1	3.6	4.1
NZ_CP042875.1	FRY47_RS00700	WP_168455156.1	0.069	0.08
NZ_CP042875.1	FRY47_RS01165	WP_168455178.1	3.2	1.5
NZ_CP042875.1	FRY47_RS01540	WP_000054106.1	1.1	1.2
NZ_CP042875.1	FRY47_RS00745	WP_168455157.1	0.025	0.038
NZ_CP042875.1	FRY47_RS01790	WP_168455230.1	0.0061	0.0089
NZ_CP042875.1	FRY47_RS00500	WP_001052528.1	0.7	0.7
NZ_CP042875.1	FRY47_RS01360	WP_168455190.1	1.6e-07	2.2e-07
NZ_CP042875.1	FRY47_RS01190	WP_168455179.1	1.6	1.8
NZ_CP042875.1	FRY47_RS01520	WP_168455198.1	2.4	6.9
NZ_CP042875.1	FRY47_RS00700	WP_168455156.1	0.0088	0.01
NZ_CP042875.1	FRY47_RS00370	WP_168455134.1	1.2	1.2
NZ_CP042875.1	FRY47_RS01575	WP_168455205.1	4.7	5.9
NZ_CP042875.1	FRY47_RS01830	WP_060852611.1	0.33	0.42
NZ_CP042875.1	FRY47_RS00500	WP_001052528.1	2.3	2.3
NZ_CP042875.1	FRY47_RS00745	WP_168455157.1	1.8e-05	1.8e-05
NZ_CP042875.1	FRY47_RS00500	WP_001052528.1	7.9	9.2
NZ_CP042875.1	FRY47_RS00980	WP_168455171.1	2	2.9
NZ_CP042875.1	FRY47_RS00785	WP_168455160.1	0.25	0.27
NZ_CP042875.1	FRY47_RS00845	WP_000734542.1	1.1	1.2
NZ_CP012486.1	ACN91_RS27600	WP_053565555.1	0.32	0.35
NZ_CP012486.1	ACN91_RS27595	WP_053565554.1	0.058	0.062
NZ_CP012486.1	ACN91_RS27595	WP_053565554.1	0.0047	0.0052
NZ_CP012486.1	ACN91_RS27595	WP_053565554.1	0.029	0.03
NZ_CP012486.1	ACN91_RS27595	WP_053565554.1	0.14	0.16
NZ_CP012485.1	ACN91_RS27525	WP_053565543.1	0.49	0.87
NZ_CP015592.1	A7A70_RS28685	WP_071680139.1	0.015	0.017
NZ_CP015592.1	A7A70_RS28685	WP_071680139.1	4.5	5.5
NZ_CP015592.1	A7A70_RS29700	WP_071680269.1	0.12	0.25
NZ_CP015592.1	A7A70_RS28600	WP_061402369.1	0.17	0.14
NZ_CP015592.1	A7A70_RS29700	WP_071680269.1	0.052	0.015
NZ_CP015592.1	A7A70_RS29200	WP_071680210.1	0.47	0.58
NZ_CP015592.1	A7A70_RS29695	WP_071680268.1	0.066	0.078
NZ_CP015592.1	A7A70_RS29700	WP_071680269.1	0.14	0.14
NZ_CP015592.1	A7A70_RS28155	WP_071680279.1	0.024	0.031
NZ_CP015592.1	A7A70_RS29700	WP_071680269.1	7.5e-11	7.5e-11
NZ_CP015592.1	A7A70_RS29700	WP_071680269.1	5e-14	5e-14
NZ_CP015592.1	A7A70_RS28685	WP_071680139.1	0.1	0.11
NZ_CP015592.1	A7A70_RS29700	WP_071680269.1	0.12	4.5
NZ_CP015592.1	A7A70_RS29695	WP_071680268.1	0.015	0.015
NZ_CP015592.1	A7A70_RS29200	WP_071680210.1	0.74	0.9
NZ_CP015592.1	A7A70_RS28950	WP_081101964.1	1.3	1.7
NZ_CP015592.1	A7A70_RS28685	WP_071680139.1	0.031	0.032
NZ_CP015592.1	A7A70_RS28685	WP_071680139.1	1.9	1.9
NZ_CP015590.1	A7A70_RS27525	WP_164971095.1	0.49	0.62
NZ_CP015590.1	A7A70_RS27530	WP_071680015.1	1.7	2.1
NZ_CP023246.1	CJ306_RS28925	WP_119684261.1	0.4	0.45
NZ_CP023246.1	CJ306_RS29180	WP_119684286.1	1.2	1.3
NZ_CP023246.1	CJ306_RS28850	-	0.0099	0.014
NZ_CP023246.1	CJ306_RS29615	WP_119684325.1	0.23	0.35
NZ_CP023246.1	CJ306_RS30600	WP_000087143.1	1.5	2.1
NZ_CP023246.1	CJ306_RS30335	WP_119684395.1	5.1e-08	6.7e-08
NZ_CP023246.1	CJ306_RS30615	WP_001095955.1	9.5	11
NZ_CP023246.1	CJ306_RS30610	WP_000453242.1	4.2	4.4
NZ_CP023246.1	CJ306_RS30710	WP_119684433.1	0.0055	0.076
NZ_CP023246.1	CJ306_RS30385	WP_119684399.1	0.052	0.06
NZ_CP023246.1	CJ306_RS28925	WP_119684261.1	3.3	3.9
NZ_CP023246.1	CJ306_RS30610	WP_000453242.1	1.1	1.1
NZ_CP023246.1	CJ306_RS30085	WP_119684381.1	0.75	4
NZ_CP023246.1	CJ306_RS28925	WP_119684261.1	2.7	3.8
NZ_CP023246.1	CJ306_RS28925	WP_119684261.1	3.9	5.1
NZ_CP023246.1	CJ306_RS28925	WP_119684261.1	0.66	0.73
NZ_CP023246.1	CJ306_RS29180	WP_119684286.1	1.2	1.3
NZ_CP023246.1	CJ306_RS28925	WP_119684261.1	6.4	7.5
NZ_CP023246.1	CJ306_RS28575	WP_119684228.1	2.1	2.9
NZ_CP023246.1	CJ306_RS30600	WP_000087143.1	0.98	1.1
NZ_CP023246.1	CJ306_RS29830	WP_098588258.1	0.32	0.4
NZ_CP023246.1	CJ306_RS30710	WP_119684433.1	0.45	6.3
NZ_CP023246.1	CJ306_RS30050	WP_119684377.1	0.047	0.072
NZ_CP023246.1	CJ306_RS30495	WP_119684414.1	2.4e-16	3.1e-16
NZ_CP023246.1	CJ306_RS28860	WP_119684257.1	2.4e-07	3.1e-07
NZ_CP023246.1	CJ306_RS28735	WP_119684240.1	3.3	3.4
NZ_CP023246.1	CJ306_RS30680	WP_119684431.1	4	4.9
NZ_CP023246.1	CJ306_RS28925	WP_119684261.1	5	6.1
NC_016794.1	BCF_RS27375	-	0.51	0.62
NC_016794.1	BCF_RS27335	WP_000249943.1	0.3	0.43
NC_016794.1	BCF_RS27310	WP_000128993.1	4.7	5.6
NC_016792.1	BCN_RS27950	WP_000081396.1	0.027	0.038
NC_016792.1	BCN_RS27450	WP_000721797.1	0.0025	0.0025
NC_016792.1	BCN_RS27450	WP_000721797.1	1.3e-12	1.6e-12
NC_016792.1	BCN_RS28055	WP_000107157.1	0.14	0.23
NC_016792.1	BCN_RS27450	WP_000721797.1	2e-13	2e-13
NC_016792.1	BCN_RS27450	WP_000721797.1	0.0071	0.0084
NC_016792.1	BCN_RS27975	WP_001272211.1	0.45	0.5
NC_016792.1	BCN_RS27975	WP_001272211.1	0.34	0.37
NC_016792.1	BCN_RS27975	WP_001272211.1	0.0031	0.0038
NC_016792.1	BCN_RS27875	WP_002029168.1	0.024	0.036
NC_016792.1	BCN_RS27950	WP_000081396.1	1.7e-07	1.7e-07
NC_016792.1	BCN_RS27695	WP_000776686.1	3.5	5.5
NC_016792.1	BCN_RS27780	WP_000823722.1	1.3	1.4
NC_016792.1	BCN_RS27975	WP_001272211.1	8.1	9
NC_016772.1	BCN_RS28540	WP_000084444.1	0.032	0.03
NC_016772.1	BCN_RS28530	WP_000763194.1	3.4e-14	1.6e-13
NC_016772.1	BCN_RS28530	WP_000763194.1	9.8e-50	2.1e-38
NC_016772.1	BCN_RS28530	WP_000763194.1	4.6e-06	4.5e-05
NC_016772.1	BCN_RS28465	WP_000879772.1	0.17	0.22
NC_016772.1	BCN_RS28530	WP_000763194.1	7e-20	1.6e-11
NC_016772.1	BCN_RS28530	WP_000763194.1	6.9e-25	2e-19
NC_016772.1	BCN_RS28530	WP_000763194.1	3.9e-12	2.4e-11
NC_016772.1	BCN_RS28530	WP_000763194.1	3.3e-14	2.9e-07
NC_016772.1	BCN_RS28530	WP_000763194.1	3.8e-08	3.8e-08
NC_016772.1	BCN_RS28530	WP_000763194.1	4e-14	4e-14
NC_016772.1	BCN_RS28530	WP_000763194.1	3.3e-44	1.7e-34
NC_016772.1	BCN_RS28530	WP_000763194.1	3.3e-18	8.4e-12
NC_016772.1	BCN_RS28530	WP_000763194.1	1.8e-25	1.3e-14
NC_016772.1	BCN_RS28530	WP_000763194.1	3.8e-58	3.3e-21
NC_016772.1	BCN_RS28530	WP_000763194.1	4.1e-07	4.1e-07
NC_016772.1	BCN_RS28530	WP_000763194.1	2.4e-07	0.00061
NC_016772.1	BCN_RS28655	WP_000678893.1	0.51	0.56
NC_016772.1	BCN_RS28530	WP_000763194.1	1.3e-27	3.4e-23
NC_016772.1	BCN_RS28530	WP_000763194.1	7.1e-09	8.7e-05
NC_016772.1	BCN_RS28530	WP_000763194.1	4e-40	1.6e-26
NC_016772.1	BCN_RS28530	WP_000763194.1	2.5e-42	6.2e-35
NC_016772.1	BCN_RS28530	WP_000763194.1	1.6e-40	1.8e-20
NC_016772.1	BCN_RS28530	WP_000763194.1	2.7e-25	2.1e-22
NC_016772.1	BCN_RS28540	WP_000084444.1	0.047	0.049
NC_016772.1	BCN_RS28530	WP_000763194.1	3.9e-08	4.1e-07
NC_016772.1	BCN_RS28530	WP_000763194.1	3.2e-21	2e-13
NC_016772.1	BCN_RS28530	WP_000763194.1	2.4e-63	6.6e-45
NC_016772.1	BCN_RS28530	WP_000763194.1	2.2e-15	1.9e-05
NC_016772.1	BCN_RS28530	WP_000763194.1	2.3e-16	2.8e-13
NC_016772.1	BCN_RS28530	WP_000763194.1	3.1e-05	3.1e-05
NC_016772.1	BCN_RS28530	WP_000763194.1	7.2e-24	7.2e-24
NC_016772.1	BCN_RS28530	WP_000763194.1	5.2e-08	4.5e-06
NC_016772.1	BCN_RS28530	WP_000763194.1	7.5e-38	6.6e-33
NC_016772.1	BCN_RS28530	WP_000763194.1	2.5e-18	2.5e-18
NC_016772.1	BCN_RS28625	WP_000392742.1	0.024	0.033
NC_016772.1	BCN_RS28530	WP_000763194.1	1.5e-30	6.9e-12
NC_016772.1	BCN_RS28530	WP_000763194.1	6.6e-54	9.3e-27
NC_016772.1	BCN_RS28530	WP_000763194.1	1.8e-103	3.2e-66
NC_016772.1	BCN_RS28530	WP_000763194.1	0.0012	0.01
NC_016772.1	BCN_RS28530	WP_000763194.1	5.7e-73	1.9e-36
NC_016772.1	BCN_RS28530	WP_000763194.1	9.9e-62	9.6e-36
NC_016772.1	BCN_RS28505	WP_001156201.1	0.13	0.13
NC_016772.1	BCN_RS28530	WP_000763194.1	1e-10	1e-10
NC_016772.1	BCN_RS28530	WP_000763194.1	1.4e-09	1.4e-09
NC_016772.1	BCN_RS28655	WP_000678893.1	0.012	0.013
NC_016772.1	BCN_RS28530	WP_000763194.1	5.4e-31	8.8e-25
NC_016772.1	BCN_RS28530	WP_000763194.1	8.4e-17	4.4e-14
NC_016772.1	BCN_RS28530	WP_000763194.1	3.3e-52	1e-29
NC_016772.1	BCN_RS28530	WP_000763194.1	3.3e-26	3.3e-26
NC_016772.1	BCN_RS28530	WP_000763194.1	3.5e-35	1.6e-28
NC_016793.1	BCN_RS28870	WP_000063008.1	8.4	23
NC_016774.1	BCN_RS28885	WP_000951564.1	0.019	0.021
NZ_CP014487.1	FORC21_RS28370	WP_072770110.1	0.21	0.23
NZ_CP014487.1	FORC21_RS28370	WP_072770110.1	0.55	0.64
NZ_CP014487.1	FORC21_RS28590	WP_072770094.1	2.9e-15	2.9e-15
NZ_CP014487.1	FORC21_RS28590	WP_072770094.1	3e-21	3.7e-10
NZ_CP014487.1	FORC21_RS28370	WP_072770110.1	0.27	0.27
NZ_CP014487.1	FORC21_RS28590	WP_072770094.1	7e-17	3.6e-14
NZ_CP014487.1	FORC21_RS28370	WP_072770110.1	0.041	0.044
NZ_CP014487.1	FORC21_RS28400	WP_072770115.1	0.17	0.22
NZ_CP014487.1	FORC21_RS28590	WP_072770094.1	5.3e-10	5.3e-10
NZ_CP014487.1	FORC21_RS28590	WP_072770094.1	1.7e-06	1.7e-06
NZ_CP014487.1	FORC21_RS28490	WP_072770131.1	0.047	0.056
NZ_CP014487.1	FORC21_RS28590	WP_072770094.1	1.5e-18	1.5e-18
NZ_CP014487.1	FORC21_RS28370	WP_072770110.1	0.47	0.51
NZ_CP014487.1	FORC21_RS28590	WP_072770094.1	1.1e-14	7.2e-12
NZ_CP014487.1	FORC21_RS28370	WP_072770110.1	0.13	0.15
NZ_CP014487.1	FORC21_RS28590	WP_072770094.1	0.00033	0.00033
NZ_CP009595.1	BG11_RS01650	WP_001271974.1	0.14	0.31
NZ_CP009595.1	BG11_RS01650	WP_001271974.1	0.042	0.023
NZ_CP009595.1	BG11_RS01655	WP_000753850.1	0.049	0.058
NZ_CP009595.1	BG11_RS01650	WP_001271974.1	0.19	0.19
NZ_CP009595.1	BG11_RS01650	WP_001271974.1	1.4	2
NZ_CP009595.1	BG11_RS01650	WP_001271974.1	2.9e-09	2.9e-09
NZ_CP009595.1	BG11_RS01650	WP_001271974.1	1.6e-12	1.6e-12
NZ_CP009595.1	BG11_RS01650	WP_001271974.1	0.05	4.4
NZ_CP009595.1	BG11_RS01655	WP_000753850.1	0.025	0.024
NZ_CP009595.1	BG11_RS00540	WP_049800275.1	2.2	2.8
NZ_CP009595.1	BG11_RS00505	WP_000889449.1	0.00022	0.00025
NZ_CP009595.1	BG11_RS00565	WP_000504300.1	0.24	0.28
NZ_CP009595.1	BG11_RS00890	WP_000721640.1	2.3e-20	2.3e-20
NZ_CP009594.1	BG11_RS00055	-	2.1e-11	2.1e-11
NZ_CP009594.1	BG11_RS00055	-	1.8e-26	8.7e-24
NZ_CP009594.1	BG11_RS00055	-	4.5e-08	5.7e-08
NZ_CP009594.1	BG11_RS00055	-	2.5e-29	4.2e-29
NZ_CP009594.1	BG11_RS30915	-	0.08	0.081
NZ_CP009594.1	BG11_RS00055	-	1.4e-23	2.4e-16
NZ_CP009594.1	BG11_RS00055	-	7.9e-09	7.9e-09
NZ_CP009594.1	BG11_RS00055	-	7e-13	1.1e-10
NZ_CP009594.1	BG11_RS30915	-	0.032	0.019
NZ_CP009594.1	BG11_RS00055	-	0.012	0.02
NZ_CP009594.1	BG11_RS00055	-	1.2e-18	4.2e-12
NZ_CP009594.1	BG11_RS00055	-	3.7e-30	1.9e-29
NZ_CP009594.1	BG11_RS00055	-	8.2e-11	6.2e-08
NZ_CP009594.1	BG11_RS00055	-	0.02	0.025
NZ_CP009594.1	BG11_RS00055	-	6.6e-06	6.6e-06
NZ_CP009594.1	BG11_RS00055	-	7.8e-12	2.1e-11
NZ_CP009594.1	BG11_RS00055	-	7.1e-10	6.6e-05
NZ_CP009594.1	BG11_RS00055	-	0.0012	0.0077
NZ_CP009594.1	BG11_RS00055	-	7.3e-17	4.2e-12
NZ_CP009594.1	BG11_RS00055	-	0.00098	0.0013
NZ_CP009594.1	BG11_RS00055	-	0.0014	0.0014
NZ_CP009594.1	BG11_RS00055	-	0.0062	0.09
NZ_CP009594.1	BG11_RS00055	-	1.1e-19	1.4e-17
NZ_CP009594.1	BG11_RS00335	WP_000401823.1	0.27	0.27
NZ_CP009594.1	BG11_RS00055	-	3.7e-34	1.7e-33
NZ_CP009594.1	BG11_RS00055	-	1.9e-43	3.9e-43
NZ_CP009594.1	BG11_RS00055	-	1.8e-30	3.6e-30
NZ_CP009594.1	BG11_RS30915	-	1.6	9
NZ_CP009594.1	BG11_RS00055	-	1.3e-23	6.5e-18
NZ_CP009594.1	BG11_RS00055	-	2.1e-05	3.9e-05
NZ_CP009594.1	BG11_RS00055	-	8.3e-07	8.3e-07
NZ_CP009594.1	BG11_RS00055	-	8.8e-18	3.4e-13
NZ_CP009594.1	BG11_RS00055	-	1	2.6
NZ_CP009594.1	BG11_RS00055	-	0.00037	0.0012
NZ_CP009594.1	BG11_RS00055	-	6.7e-20	3.5e-18
NZ_CP009594.1	BG11_RS00055	-	6.6e-19	2.3e-09
NZ_CP009594.1	BG11_RS00055	-	0.018	0.19
NZ_CP009594.1	BG11_RS00055	-	0.93	1.3
NZ_CP009594.1	BG11_RS00055	-	1.1e-19	3.6e-19
NZ_CP009594.1	BG11_RS00055	-	0.00015	0.00025
NZ_CP009594.1	BG11_RS00055	-	1.2e-21	1.8e-21
NZ_CP009594.1	BG11_RS00135	WP_042631192.1	0.19	0.24
NZ_CP009594.1	BG11_RS00055	-	5.7e-05	0.00011
NZ_CP009594.1	BG11_RS00055	-	2.8e-09	0.00094
NZ_CP009594.1	BG11_RS00055	-	1.4e-29	2.3e-29
NZ_CP009594.1	BG11_RS00055	-	9.7e-15	9.7e-15
NZ_CP009594.1	BG11_RS00055	-	0.008	1.4
NZ_CP009594.1	BG11_RS00055	-	8.7e-17	2.8e-14
NZ_CP009594.1	BG11_RS00055	-	6.6e-29	2.5e-25
NZ_CP009594.1	BG11_RS00145	WP_042631194.1	0.084	0.091
NZ_CP009594.1	BG11_RS30915	-	0.014	0.016
NZ_CP009594.1	BG11_RS00055	-	0.066	0.12
NZ_CP009594.1	BG11_RS00055	-	1.3e-35	7.2e-35
NZ_CP009594.1	BG11_RS00055	-	2.1e-05	2.1e-05
NZ_CP009594.1	BG11_RS00055	-	0.02	3.4
NZ_CP009594.1	BG11_RS00055	-	6.3e-22	4.1e-21
NZ_CP009594.1	BG11_RS00055	-	7.9e-11	7.6e-06
NZ_CP009594.1	BG11_RS00055	-	1.7e-07	1.9e-07
NZ_CP009594.1	BG11_RS00055	-	6.6e-13	5e-09
NZ_CP009594.1	BG11_RS00055	-	2.8e-37	9.2e-35
NZ_CP009594.1	BG11_RS00055	-	1.5e-14	2.4e-10
NZ_CP009594.1	BG11_RS00055	-	3.1e-17	1.2e-13
NZ_CP009594.1	BG11_RS00055	-	4.7e-18	7e-16
NZ_CP009594.1	BG11_RS00055	-	6.7e-09	6.7e-09
NZ_CP009606.1	BF33_RS28660	WP_001271974.1	0.14	0.31
NZ_CP009606.1	BF33_RS28660	WP_001271974.1	0.042	0.023
NZ_CP009606.1	BF33_RS28665	WP_000753850.1	0.049	0.058
NZ_CP009606.1	BF33_RS28660	WP_001271974.1	0.19	0.19
NZ_CP009606.1	BF33_RS28660	WP_001271974.1	1.4	2
NZ_CP009606.1	BF33_RS28660	WP_001271974.1	2.9e-09	2.9e-09
NZ_CP009606.1	BF33_RS28660	WP_001271974.1	1.6e-12	1.6e-12
NZ_CP009606.1	BF33_RS28660	WP_001271974.1	0.05	4.4
NZ_CP009606.1	BF33_RS28665	WP_000753850.1	0.025	0.024
NZ_CP009606.1	BF33_RS28935	WP_049800275.1	2.2	2.8
NZ_CP009606.1	BF33_RS28900	WP_000889449.1	0.00022	0.00025
NZ_CP009606.1	BF33_RS28960	WP_000504300.1	0.24	0.28
NZ_CP009606.1	BF33_RS29285	WP_000721640.1	2.3e-20	2.3e-20
NZ_CP009603.1	BF33_RS00200	-	2.1e-11	2.1e-11
NZ_CP009603.1	BF33_RS00200	-	1.8e-26	8.7e-24
NZ_CP009603.1	BF33_RS00200	-	4.5e-08	5.7e-08
NZ_CP009603.1	BF33_RS00200	-	2.5e-29	4.2e-29
NZ_CP009603.1	BF33_RS00200	-	1.4e-23	2.4e-16
NZ_CP009603.1	BF33_RS00200	-	7.9e-09	7.9e-09
NZ_CP009603.1	BF33_RS00200	-	7e-13	1.1e-10
NZ_CP009603.1	BF33_RS00200	-	0.012	0.02
NZ_CP009603.1	BF33_RS00200	-	1.2e-18	4.2e-12
NZ_CP009603.1	BF33_RS00200	-	3.7e-30	1.9e-29
NZ_CP009603.1	BF33_RS00200	-	8.2e-11	6.2e-08
NZ_CP009603.1	BF33_RS00200	-	0.02	0.025
NZ_CP009603.1	BF33_RS00200	-	6.6e-06	6.6e-06
NZ_CP009603.1	BF33_RS00200	-	7.8e-12	2.1e-11
NZ_CP009603.1	BF33_RS00200	-	7.1e-10	6.6e-05
NZ_CP009603.1	BF33_RS00200	-	0.0012	0.0077
NZ_CP009603.1	BF33_RS00200	-	7.3e-17	4.2e-12
NZ_CP009603.1	BF33_RS00200	-	0.00098	0.0013
NZ_CP009603.1	BF33_RS00200	-	0.0014	0.0014
NZ_CP009603.1	BF33_RS00200	-	0.0062	0.09
NZ_CP009603.1	BF33_RS00200	-	1.1e-19	1.4e-17
NZ_CP009603.1	BF33_RS00120	WP_000401823.1	0.27	0.27
NZ_CP009603.1	BF33_RS00200	-	3.7e-34	1.7e-33
NZ_CP009603.1	BF33_RS00200	-	1.9e-43	3.9e-43
NZ_CP009603.1	BF33_RS00200	-	1.8e-30	3.6e-30
NZ_CP009603.1	BF33_RS00200	-	1.3e-23	6.5e-18
NZ_CP009603.1	BF33_RS00200	-	2.1e-05	3.9e-05
NZ_CP009603.1	BF33_RS00200	-	8.3e-07	8.3e-07
NZ_CP009603.1	BF33_RS00200	-	8.8e-18	3.4e-13
NZ_CP009603.1	BF33_RS00200	-	1	2.6
NZ_CP009603.1	BF33_RS00200	-	0.00037	0.0012
NZ_CP009603.1	BF33_RS00200	-	6.7e-20	3.5e-18
NZ_CP009603.1	BF33_RS00200	-	6.6e-19	2.3e-09
NZ_CP009603.1	BF33_RS00200	-	0.018	0.19
NZ_CP009603.1	BF33_RS00200	-	0.93	1.3
NZ_CP009603.1	BF33_RS00200	-	1.1e-19	3.6e-19
NZ_CP009603.1	BF33_RS00200	-	0.00015	0.00025
NZ_CP009603.1	BF33_RS00200	-	1.2e-21	1.8e-21
NZ_CP009603.1	BF33_RS00280	WP_042631192.1	0.19	0.24
NZ_CP009603.1	BF33_RS00200	-	5.7e-05	0.00011
NZ_CP009603.1	BF33_RS00200	-	2.8e-09	0.00094
NZ_CP009603.1	BF33_RS00200	-	1.4e-29	2.3e-29
NZ_CP009603.1	BF33_RS00200	-	9.7e-15	9.7e-15
NZ_CP009603.1	BF33_RS00200	-	0.008	1.4
NZ_CP009603.1	BF33_RS00200	-	8.7e-17	2.8e-14
NZ_CP009603.1	BF33_RS00200	-	6.6e-29	2.5e-25
NZ_CP009603.1	BF33_RS00290	WP_042631194.1	0.084	0.091
NZ_CP009603.1	BF33_RS00200	-	0.066	0.12
NZ_CP009603.1	BF33_RS00200	-	1.3e-35	7.2e-35
NZ_CP009603.1	BF33_RS00200	-	2.1e-05	2.1e-05
NZ_CP009603.1	BF33_RS00200	-	0.02	3.4
NZ_CP009603.1	BF33_RS00200	-	6.3e-22	4.1e-21
NZ_CP009603.1	BF33_RS00200	-	7.9e-11	7.6e-06
NZ_CP009603.1	BF33_RS00200	-	1.7e-07	1.9e-07
NZ_CP009603.1	BF33_RS00200	-	6.6e-13	5e-09
NZ_CP009603.1	BF33_RS00200	-	2.8e-37	9.2e-35
NZ_CP009603.1	BF33_RS00200	-	1.5e-14	2.4e-10
NZ_CP009603.1	BF33_RS00200	-	3.1e-17	1.2e-13
NZ_CP009603.1	BF33_RS00200	-	4.7e-18	7e-16
NZ_CP009603.1	BF33_RS00200	-	6.7e-09	6.7e-09
NZ_CP009640.1	AK40_RS03615	WP_001996300.1	0.55	0.71
NZ_CP009640.1	AK40_RS03615	WP_001996300.1	0.00025	0.00035
NZ_CP009640.1	AK40_RS03620	WP_001996332.1	0.91	1.1
NZ_CP009640.1	AK40_RS03615	WP_001996300.1	3.8e-13	3.8e-13
NZ_CP009640.1	AK40_RS03615	WP_001996300.1	1.3e-14	2.4e-14
